Unique Identifier (SKU),Title,Cost,Product Type,Delivery time,Pictures,Bullet points,Details,Options,URL,Reviews,Seller,Category,Inventory,Special Offer,Fulfillment,Date
48653992,"TYLENOL Extra Strength Pain Reliever & Fever Reducer, 500 mg Caplets 100 ea (Pack of 4)",43.73,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/c20ac853-bd7a-4744-a6c2-8c4a23d4de47_1.8d03e2050a85fd7b99b4f1d95ddab850.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'TYLENOL'}, {'name': 'Assembled Product Weight', 'value': '0.8 Pounds'}]",,https://www.walmart.com/ip/TYLENOL-Extra-Strength-Pain-Reliever-Fever-Reducer-500-mg-Caplets-100-ea-Pack-of-4/48653992,41,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,249,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654063,REFRESH PLUS Lubricant Eye Drops Single-Use Containers 70 Each (Pack of 4),94.17,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/9a004c7d-aedd-4058-b976-c97ac664e7ed_1.d9f0331bdfa50c81479ce0b7c04e7de6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Refresh'}, {'name': 'Assembled Product Weight', 'value': '1.04 Pounds'}]",,https://www.walmart.com/ip/REFRESH-PLUS-Lubricant-Eye-Drops-Single-Use-Containers-70-Each-Pack-of-4/48654063,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,16,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654080,PediFix Arch Bandage One Size Fits Most 1 Each (Pack of 4),23.55,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/7bea3dcd-1ddf-46e5-a916-3ba13d246b3e_1.56dc70f2269f8c34caaab2651af9ae52.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Gender', 'value': 'Unisex'}, {'name': 'Brand', 'value': 'PediFix'}, {'name': 'Assembled Product Weight', 'value': '0.32 Pounds'}]",,https://www.walmart.com/ip/PediFix-Arch-Bandage-One-Size-Fits-Most-1-Each-Pack-of-4/48654080,0,Pharmapacks,Home Page/Beauty/Personal Care/Foot Care,108,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654085,Allegra 24 Hour Allergy Tablets 15 Tablets (Pack of 4),56.06,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/5e967ac6-0e3e-4036-8912-9379a7134f9e_1.db6898126f61ff1748ec6cf48c2c3cd6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Allegra'}, {'name': 'Assembled Product Weight', 'value': '0.32 Pounds'}]",,https://www.walmart.com/ip/Allegra-Allergy-Tablets-24-Hour-15-Tablets-Pack-of-4/48654085,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Allergy,84,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654090,Dulcolax Tablets 100 Tablets (Pack of 4),74.24,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/ab268080-995e-45f0-8c53-8be5f79c8799_1.364c177410753365e1d7cd90f3dfacca.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Dulcolax'}]",,https://www.walmart.com/ip/Dulcolax-Tablets-100-Tablets-Pack-of-4/48654090,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,45,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654112,Calmoseptine Ointment 4 oz (Pack of 4),27.18,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/a4b37067-24fa-4de0-a61b-5b06f72c718a_1.5649630439f5e097b556d524a7e02bd2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Calmoseptine'}, {'name': 'Assembled Product Weight', 'value': '1.08 Pounds'}]",,https://www.walmart.com/ip/Calmoseptine-Ointment-4-oz-Pack-of-4/48654112,2,Pharmapacks,Home Page/Sports & Outdoors/Outdoor Sports/Emergency Prep/First Aid,250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654144,NeilMed NasaMist Saline Spray 6 oz (Pack of 4),36.17,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/85c3102e-f1d8-46d1-8c3e-d2054fd5bd1f_1.c43e8fc3a74c2992d2d3d48cac8be774.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>NeilMed</li><li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Neilmed'}, {'name': 'Assembled Product Weight', 'value': '1.75 Pounds'}]",,https://www.walmart.com/ip/NeilMed-NasaMist-Saline-Spray-6-oz-Pack-of-4/48654144,1,Pharmapacks,"Home Page/Health/Medicine Cabinet/Cough, Cold & Flu",90,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654147,"Zantac 150, 50 Tablets (Pack of 4)",78.4,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/adc00599-e434-4003-a583-c6e543a61218_1.600782eb6413f5050bbc6c1d3ec91d64.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Zantac'}, {'name': 'Assembled Product Weight', 'value': '0.6 Pounds'}]",,https://www.walmart.com/ip/Zantac-150-Tablets-50-Tablets-Pack-of-4/48654147,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,37,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654217,Bausch & Lomb Boston Advance Conditioning Solution 3.50 oz (Pack of 4),47.6,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/1e75951b-c804-4072-a10f-2dc92316e692_1.787d84ba33eca2f10ed6e1cc0f8a1e42.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Bausch + Lomb'}, {'name': 'Assembled Product Weight', 'value': '1.32 Pounds'}]",,https://www.walmart.com/ip/Bausch-Lomb-Boston-Advance-Conditioning-Solution-3.50-oz-Pack-of-4/48654217,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,189,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654291,Sport Aid Knee Wrap Large 1 Each (Pack of 4),68.42,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/41b5cd49-0095-4c74-8cbe-e3b3a845c254_1.e3b864946b61f7c866158b523990f1f8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Sport Aid</li><li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Sport Aid'}, {'name': 'Assembled Product Weight', 'value': '2.88 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '8.28 x 1.55 x 4.52 Inches'}]",,https://www.walmart.com/ip/Sport-Aid-Knee-Wrap-Large-1-Each-Pack-of-4/48654291,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,10,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654589,FUTURO Deluxe Thumb Stabilizer S-M Moderate Stabilizing 1 Each (Pack of 4),69.06,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/fa5826a2-1cb6-42cd-9198-67c9bbc5c595_1.b6a3a6a1abcbb6478de23b47e4158d9e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>FUTURO</li><li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Futuro'}, {'name': 'Assembled Product Weight', 'value': '0.76 Pounds'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '7.50 x 1.60 x 3.80 Inches'}]",,https://www.walmart.com/ip/FUTURO-Deluxe-Thumb-Stabilizer-S-M-Moderate-Stabilizing-1-Each-Pack-of-4/48654589,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Braces & Supports,14,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654678,Ex-Lax Pieces Regular Strength 48 Each (Pack of 4),37.88,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/7b79f8a5-67f4-4deb-a600-aaef44161ded_1.1571a2a0fe27655217be7a0c2f162930.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'ex-lax'}]",,https://www.walmart.com/ip/Ex-Lax-Pieces-Regular-Strength-48-Each-Pack-of-4/48654678,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,87,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654772,Halo Oral Antiseptic Citrus 1 oz (Pack of 4),47.95,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/27ec6da1-7fb0-465c-b5bb-0582a6ddf65d_1.59fe27a57f99547a96e3441191c143e1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'HALO'}, {'name': 'Assembled Product Weight', 'value': '0.4 Pounds'}]",,https://www.walmart.com/ip/Halo-Oral-Antiseptic-Citrus-1-oz-Pack-of-4/48654772,0,Pharmapacks,"Home Page/Health/Medicine Cabinet/Cough, Cold & Flu",18,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654787,Betadine Solution 8 oz (Pack of 4),57.96,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/298a2097-a177-463e-a63c-7474e4d25517_1.314e16e7b14ef30d323436230a8ca34b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Betadine</li><li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'BETADINE'}, {'name': 'Assembled Product Weight', 'value': '2.56 Pounds'}]",,https://www.walmart.com/ip/Betadine-Solution-8-oz-Pack-of-4/48654787,0,Pharmapacks,Home Page/Sports & Outdoors/Outdoor Sports/Emergency Prep/First Aid,17,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654812,COLD-EEZE Lozenges Natural Pomegranate Sugar Free 18 Each (Pack of 4),29.32,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/92e1133e-5846-443d-b8a8-bc46a30de57e_1.60c4057421430a7d47587c8011f4511a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Cold-EEZE'}, {'name': 'Assembled Product Weight', 'value': '0.8 Pounds'}]",,https://www.walmart.com/ip/COLD-EEZE-Lozenges-Natural-Pomegranate-Sugar-Free-18-Each-Pack-of-4/48654812,0,Pharmapacks,"Home Page/Health/Medicine Cabinet/Cough, Cold & Flu",27,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654852,Mentholatum Ointment 3 oz (Pack of 4),27.6,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/ae6bc7cb-d10d-4b1a-a869-065c70ff10e0_1.3040853ae310962fbf8c521f46af914a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Mentholatum</li><li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'MENTHOLATUM'}, {'name': 'Assembled Product Weight', 'value': '1.1 Pounds'}]",,https://www.walmart.com/ip/Mentholatum-Ointment-3-oz-Pack-of-4/48654852,1,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,110,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654887,Humco Holding Group Simple Syrup Aspirin Free Cherry 16 oz (Pack of 4),80.01,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/be41c7b9-1c19-446c-90b5-8229d4e5c0b3_1.58c7f96517e33598a567d215625ffbbf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Humco'}, {'name': 'Assembled Product Weight', 'value': '4.2 Pounds'}]",,https://www.walmart.com/ip/Humco-Holding-Group-Simple-Syrup-Aspirin-Free-Cherry-16-oz-Pack-of-4/48654887,0,Pharmapacks,"Home Page/Health/Medicine Cabinet/Cough, Cold & Flu",32,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48654895,3M Cavilon No Sting Barrier Film 0.95 oz (Pack of 4),50.58,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/11773378-0497-4932-a985-ebd0b4101aac_1.784d94b252c7712c493a5dec7eefd254.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Condition', 'value': 'New'}, {'name': 'Brand', 'value': 'CAVILON'}, {'name': 'Assembled Product Weight', 'value': '0.4 Pounds'}]",,https://www.walmart.com/ip/3M-Cavilon-No-Sting-Barrier-Film-0.95-oz-Pack-of-4/48654895,0,Pharmapacks,Home Page/Sports & Outdoors/Outdoor Sports/Emergency Prep/First Aid,25,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655113,REFRESH LIQUIGEL Lubricant Eye Gel 0.50 oz (Pack of 4),43.09,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/8d459997-8d14-4fcd-9c1f-7a8c0d033170_1.1c7e3d26f0333b2cf3d82a1de8094738.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Refresh'}, {'name': 'Assembled Product Weight', 'value': '0.24 Pounds'}]",,https://www.walmart.com/ip/REFRESH-LIQUIGEL-Lubricant-Eye-Drops-0.50-oz-Pack-of-4/48655113,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,34,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655177,Bausch & Lomb Soothe Lubricant Eye Drops Single-Use Dispensers 28 Each (Pack of 4),41.82,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/629028b6-507c-4dc8-b34c-d6fc1c05fa1f_1.414f39939e0039b5f049af37b16d66da.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Bausch + Lomb'}, {'name': 'Assembled Product Weight', 'value': '0.6752 Pounds'}]",,https://www.walmart.com/ip/Bausch-Lomb-Soothe-Lubricant-Eye-Drops-Single-Use-Dispensers-28-Each-Pack-of-4/48655177,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655216,"ZzzQuil Nighttime Sleep-Aid Liquid, Warming Berry Flavor 12 oz (Pack of 4)",35.63,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/f64e43f2-edb9-4289-b232-0eab19777787_1.74e48db88caf05e5d0401e2e0b1c66f4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Vicks'}, {'name': 'Assembled Product Weight', 'value': '3.52 Pounds'}]",,https://www.walmart.com/ip/ZzzQuil-Nighttime-Sleep-Aid-Liquid-Warming-Berry-Flavor-12-oz-Pack-of-4/48655216,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Sleep & Snoring Aids,250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655566,Ayr Saline Nasal Rinse Kit 1 Each (Pack of 4),46.32,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/d2ab1d8b-2d99-475b-8ee7-22286b6fa1ff_1.82d015a1a4a2a14e1602e11aec347a60.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Ayr'}]",,https://www.walmart.com/ip/Ayr-Saline-Nasal-Rinse-Kit-1-Each-Pack-of-4/48655566,0,Pharmapacks,"Home Page/Health/Medicine Cabinet/Cough, Cold & Flu",87,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655657,Bausch & Lomb Biotrue Multi-Purpose Solution 20 oz (Pack of 4),83.67,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/20c68692-c04f-47e7-88d2-b026c310c64a_1.a8151e183f254c76f4545258ac14274f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Bausch + Lomb'}, {'name': 'Assembled Product Weight', 'value': '6.36 Pounds'}]",,https://www.walmart.com/ip/Bausch-Lomb-Biotrue-Multi-Purpose-Solution-20-oz-Pack-of-4/48655657,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,19,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655662,Dynarex Surgical Face Mask - Cone  50 ea (Pack of 4),45.17,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/1fa2507e-1289-477d-b377-13906386a9ee_1.90382d687bff29a59547405f323675d3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Condition', 'value': 'New'}, {'name': 'Brand', 'value': 'Dynarex Corporation'}, {'name': 'Assembled Product Weight', 'value': '3.6 Pounds'}]",,https://www.walmart.com/ip/Dynarex-Surgical-Face-Mask-Cone-50-ea-Pack-of-4/48655662,0,Pharmapacks,Home Page/Sports & Outdoors/Outdoor Sports/Emergency Prep/First Aid,6,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655690,Nexium 24HR Capsules 14 ea (Pack of 4),47.14,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/f06659df-7bc3-4cb4-afed-d614e6c77079_1.1f08bc4b4b3656e2ba52f8433e57ef23.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'manufacturer_part_number', 'value': '24HR'}, {'name': 'Brand', 'value': 'Nexium'}, {'name': 'Assembled Product Weight', 'value': '0.48 Pounds'}]",,https://www.walmart.com/ip/Nexium-24HR-Capsules-14-ea-Pack-of-4/48655690,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,250,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655729,REFRESH Optive Advanced Lubricant Eye Drops 10 ml (Pack of 4),53.89,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/2fc21b49-f4a1-4343-9e7e-1be44c0bd646_1.6b94e20bc06be1ff01411e76aa2088b7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Refresh'}, {'name': 'Assembled Product Weight', 'value': '0.48 Pounds'}]",,https://www.walmart.com/ip/REFRESH-Optive-Advanced-Lubricant-Eye-Drops-10-ml-Pack-of-4/48655729,0,Pharmapacks,Home Page/Health/Walmart Vision Centers/Eye Care,43,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655827,"Zantac 75, 60 Tablets (Pack of 4)",78.62,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/d7415ca4-cd1d-48c3-8aa6-d2613f397fe2_1.4b0e65fab7731e73c3581017ce131389.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Zantac'}, {'name': 'Assembled Product Weight', 'value': '0.72 Pounds'}]",,https://www.walmart.com/ip/Zantac-75-Mg-Acid-Reducer-Tablets-60-ea-Pack-of-4/48655827,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,26,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655929,e.p.t. Digital Early Pregnancy Tests 3 Each (Pack of 4),68.27,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/d02a6a13-a102-44e9-9715-cbd1be0acdbf_1.d81ba06600b4c85adc6412f0ff21a2f5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'E.P.T.'}]",,https://www.walmart.com/ip/e.p.t.-Digital-Early-Pregnancy-Tests-3-Each-Pack-of-4/48655929,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Home Diagnostic Tests,24,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48655979,"Motrin IB Caplets, 225 ea (Pack of 4)",67.35,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/7318a047-9251-4cfe-b324-f8e4e45b7a3a_1.7ab189b36192b9306c4dd783b449c369.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Motrin</li><li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Motrin'}, {'name': 'Assembled Product Weight', 'value': '1 Pounds'}]",,https://www.walmart.com/ip/Motrin-IB-Caplets-225-ea-Pack-of-4/48655979,45,Pharmapacks,Home Page/Health/Medicine Cabinet/Pain Relievers,82,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48656046,BleedCease First Aid for Cuts and Nosebleeds Sterile Packings 25 ea (Pack of 4),71.08,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/3e533984-f242-4d47-b0ce-ccff7c16cc2d_1.cc030f2d8f09b8d3b31452cb30e93e73.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'BleedCease'}]",,https://www.walmart.com/ip/BleedCease-First-Aid-for-Cuts-and-Nosebleeds-Sterile-Packings-25-ea-Pack-of-4/48656046,0,Pharmapacks,Home Page/Sports & Outdoors/Outdoor Sports/Emergency Prep/First Aid,31,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48656076,Kondremul Lubricant Laxative 16 oz (Pack of 4),45.22,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/c806e044-2545-4ccf-973f-d62776fac092_1.5f826dc33901d9baa71b89e3f4e4c86a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 4</li>,"[{'name': 'Brand', 'value': 'Kondremul'}, {'name': 'Assembled Product Weight', 'value': '4.4 Pounds'}]",,https://www.walmart.com/ip/Kondremul-Lubricant-Laxative-16-oz-Pack-of-4/48656076,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Digestion & Nausea,28,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
48656203,Cara Heating Pad Moist/Dry Smart Switch 1 Each (Pack of 2),65.22,PACKS OF,2-Day Shipping,['https://i5.walmartimages.com/asr/cdc4ea52-0788-4c06-8979-08327a2de5b7_1.06978ea7846e50665c26233bfa948790.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF'],<li>Pack of 2</li>,"[{'name': 'Brand', 'value': 'Cara'}, {'name': 'Assembled Product Weight', 'value': '2.08 Pounds'}]",,https://www.walmart.com/ip/Cara-Heating-Pad-Moist-Dry-Smart-Switch-1-Each-Pack-of-2/48656203,0,Pharmapacks,Home Page/Health/Medicine Cabinet/Hot & Cold Therapy,18,,"{u's2HDisplayFlags': [u'MARKETPLACE', u'FREE_SHIPPING'], u'isS2H': True, u'isPUT': False, u'isSOI': False, u'isS2S': False}",2017-03-02 17:45:12
